hc,hu,rho
-1.0,-0.7,0.004277300983077239
-0.962962962962963,-0.7,0.026569406226681178
-0.9259259259259259,-0.7,0.007608651560498304
-0.8888888888888888,-0.7,-0.023788378022110045
-0.8518518518518519,-0.7,-0.01736667573705932
-0.8148148148148149,-0.7,0.0035838843180869134
-0.7777777777777778,-0.7,-0.010837469817836095
-0.7407407407407407,-0.7,0.006923601133706771
-0.7037037037037037,-0.7,-0.04078872907613144
-0.6666666666666667,-0.7,0.019480162269966565
-0.6296296296296297,-0.7,0.015679208480605077
-0.5925925925925926,-0.7,-0.034477469314698424
-0.5555555555555556,-0.7,-0.017081742767779195
-0.5185185185185186,-0.7,-0.021264451600781872
-0.4814814814814815,-0.7,-0.016946391056171354
-0.4444444444444444,-0.7,0.004734655431137836
-0.40740740740740744,-0.7,-0.0158429160065412
-0.37037037037037046,-0.7,-0.019753186246051786
-0.33333333333333337,-0.7,0.007559194974254401
-0.2962962962962963,-0.7,0.02041220235728976
-0.2592592592592593,-0.7,-0.002908472284102691
-0.22222222222222232,-0.7,0.01236105803596568
-0.18518518518518523,-0.7,-0.009443311932383947
-0.14814814814814814,-0.7,0.03235364935141831
-0.11111111111111116,-0.7,0.057029349100049094
-0.07407407407407418,-0.7,0.03660433721194418
-0.03703703703703709,-0.7,0.03172341334000842
0.0,-0.7,0.006491750336531283
0.03703703703703698,-0.7,0.037668019711684285
0.07407407407407396,-0.7,0.015398960037906317
0.11111111111111116,-0.7,0.06281222396467061
0.14814814814814814,-0.7,0.08163168661015921
0.18518518518518512,-0.7,0.07828760418762708
0.2222222222222221,-0.7,0.061258635312596184
0.2592592592592591,-0.7,0.067344750203055
0.2962962962962963,-0.7,0.049560421324045645
0.33333333333333326,-0.7,0.06294995960981328
0.37037037037037024,-0.7,0.06162436686203606
0.40740740740740744,-0.7,0.05583762689063429
0.4444444444444444,-0.7,0.012116124970084442
0.4814814814814814,-0.7,0.05420259234207393
0.5185185185185184,-0.7,0.05353337173164255
0.5555555555555554,-0.7,0.031003382324260642
0.5925925925925926,-0.7,0.04528211451356576
0.6296296296296295,-0.7,0.04710766291210227
0.6666666666666665,-0.7,-0.002747486594652255
0.7037037037037037,-0.7,0.04063544011606173
0.7407407407407407,-0.7,0.014934107878207863
0.7777777777777777,-0.7,0.0013443345302582566
0.8148148148148147,-0.7,0.018321725319655237
0.8518518518518516,-0.7,0.0007867965819882052
0.8888888888888888,-0.7,0.0031181407234869597
0.9259259259259258,-0.7,-0.007425645578229929
0.9629629629629628,-0.7,-0.0040701179059590585
1.0,-0.7,-0.0139573803089699
-1.0,-0.674074074074074,-0.01692444012209133
-0.962962962962963,-0.674074074074074,-0.025746670944895127
-0.9259259259259259,-0.674074074074074,-0.03087391970434
-0.8888888888888888,-0.674074074074074,0.00553011160690371
-0.8518518518518519,-0.674074074074074,-0.011695629211682006
-0.8148148148148149,-0.674074074074074,-0.00666749592879549
-0.7777777777777778,-0.674074074074074,0.012458567080761053
-0.7407407407407407,-0.674074074074074,-0.005001164999530301
-0.7037037037037037,-0.674074074074074,-0.01606137469111886
-0.6666666666666667,-0.674074074074074,-0.03408134331584781
-0.6296296296296297,-0.674074074074074,-0.0052987773648196235
-0.5925925925925926,-0.674074074074074,-0.010523762635590923
