hc,hu,rho
-1.0,-0.7,-0.01965895379593097
-0.962962962962963,-0.7,0.0014159395782879923
-0.9259259259259259,-0.7,0.008046554055863488
-0.8888888888888888,-0.7,0.003651480640661316
-0.8518518518518519,-0.7,-0.019876369408447874
-0.8148148148148149,-0.7,0.009563220580702567
-0.7777777777777778,-0.7,0.0028895634066057095
-0.7407407407407407,-0.7,0.0017517173784736152
-0.7037037037037037,-0.7,0.0011364055053435414
-0.6666666666666667,-0.7,0.005328708178657663
-0.6296296296296297,-0.7,0.021288967516507492
-0.5925925925925926,-0.7,-0.022497967209603183
-0.5555555555555556,-0.7,-0.01335335615508801
-0.5185185185185186,-0.7,0.011848271224828507
-0.4814814814814815,-0.7,-0.03449562469775862
-0.4444444444444444,-0.7,-0.008938313011256704
-0.40740740740740744,-0.7,-0.02286068428369127
-0.37037037037037046,-0.7,-0.01069693518959044
-0.33333333333333337,-0.7,-0.0001992321165589471
-0.2962962962962963,-0.7,-0.03213747809575596
-0.2592592592592593,-0.7,-0.01274606580017069
-0.22222222222222232,-0.7,-0.012410768794389813
-0.18518518518518523,-0.7,0.012959077386615558
-0.14814814814814814,-0.7,0.015014423238842908
-0.11111111111111116,-0.7,0.05803311675952828
-0.07407407407407418,-0.7,0.037047196081435585
-0.03703703703703709,-0.7,0.08312855514212475
0.0,-0.7,0.0628372972426636
0.03703703703703698,-0.7,0.08427085184155982
0.07407407407407396,-0.7,0.09137440357676471
0.11111111111111116,-0.7,0.10037777696949596
0.14814814814814814,-0.7,0.09114778573750812
0.18518518518518512,-0.7,0.11898217604232059
0.2222222222222221,-0.7,0.1234073905663452
0.2592592592592591,-0.7,0.12252767118916211
0.2962962962962963,-0.7,0.12718788378737708
0.33333333333333326,-0.7,0.10218371329691509
0.37037037037037024,-0.7,0.10453906193509899
0.40740740740740744,-0.7,0.0918611123652151
0.4444444444444444,-0.7,0.06765446280951147
0.4814814814814814,-0.7,0.08925134194387188
0.5185185185185184,-0.7,0.06425884870550047
0.5555555555555554,-0.7,0.06262584425242124
0.5925925925925926,-0.7,0.08784981464517116
0.6296296296296295,-0.7,0.04847417364914514
0.6666666666666665,-0.7,0.038365541535408804
0.7037037037037037,-0.7,0.04555042963758514
0.7407407407407407,-0.7,0.041834746001022695
0.7777777777777777,-0.7,0.045037899349321564
0.8148148148148147,-0.7,0.005680318446368246
0.8518518518518516,-0.7,0.03696422747740803
0.8888888888888888,-0.7,0.005333239782652641
0.9259259259259258,-0.7,-0.01215242311167904
0.9629629629629628,-0.7,-0.010271195688247553
1.0,-0.7,0.01913828202373799
-1.0,-0.674074074074074,0.008443298935100771
-0.962962962962963,-0.674074074074074,0.015369010480127473
-0.9259259259259259,-0.674074074074074,-0.01870104909484821
-0.8888888888888888,-0.674074074074074,-0.011114043402281691
-0.8518518518518519,-0.674074074074074,-0.025265945772848526
-0.8148148148148149,-0.674074074074074,-0.03834857879147153
-0.7777777777777778,-0.674074074074074,-0.01051375870374827
-0.7407407407407407,-0.674074074074074,0.011886294737579444
-0.7037037037037037,-0.674074074074074,0.003176016170891043
-0.6666666666666667,-0.674074074074074,-0.02679604917042243
-0.6296296296296297,-0.674074074074074,0.000832540512317799
-0.5925925925925926,-0.674074074074074,-0.026691014767540308
-0.5555555555555556,-0.674074074074074,-0.01443022629966071
-0.5185185185185186,-0.674074074074074,-0.007370778945388665
-0.4814814814814815,-0.674074074074074,-0.026008331905666753
-0.4444444444444444,-0.674074074074074,-0.032590453347713516
-0.40740740740740744,-0.674074074074074,-0.00815477569913922
-0.37037037037037046,-0.674074074074074,-0.01812913202549698
-0.33333333333333337,-0.674074074074074,-0.020163224224878824
-0.2962962962962963,-0.674074074074074,0.0025066021179492998
-0.2592592592592593,-0.674074074074074,-0.0039566381020757204
-0.22222222222222232,-0.674074074074074,0.012745990786321899
-0.18518518518518523,-0.674074074074074,0.0017152617370053014
-0.14814814814814814,-0.674074074074074,0.03764549298633846
-0.11111111111111116,-0.674074074074074,0.02440223066740538
-0.07407407407407418,-0.674074074074074,0.04561533427273109
-0.03703703703703709,-0.674074074074074,0.03676080118877249
0.0,-0.674074074074074,0.09586522933996526
0.03703703703703698,-0.674074074074074,0.09324653478928172
0.07407407407407396,-0.674074074074074,0.11132905506394437
0.11111111111111116,-0.674074074074074,0.09004177618359807
0.14814814814814814,-0.674074074074074,0.12721970076505978
0.18518518518518512,-0.674074074074074,0.12605262921981653
0.2222222222222221,-0.674074074074074,0.15437044894981217
0.2592592592592591,-0.674074074074074,0.11451502949772109
0.2962962962962963,-0.674074074074074,0.14220192981719867
0.33333333333333326,-0.674074074074074,0.1488801210333567
0.37037037037037024,-0.674074074074074,0.10886453362628852
0.40740740740740744,-0.674074074074074,0.12003716456537308
0.4444444444444444,-0.674074074074074,0.09220134817739364
0.4814814814814814,-0.674074074074074,0.09810819113848854
0.5185185185185184,-0.674074074074074,0.09089693471190056
0.5555555555555554,-0.674074074074074,0.09402515999188407
0.5925925925925926,-0.674074074074074,0.06552139419615223
0.6296296296296295,-0.674074074074074,0.042082539431547966
0.6666666666666665,-0.674074074074074,0.051443909430917645
0.7037037037037037,-0.674074074074074,0.03432915880121203
0.7407407407407407,-0.674074074074074,0.043155010806311234
0.7777777777777777,-0.674074074074074,0.011711614897221853
0.8148148148148147,-0.674074074074074,0.03577947801515734
0.8518518518518516,-0.674074074074074,0.014212219452422493
0.8888888888888888,-0.674074074074074,0.012148322538403701
0.9259259259259258,-0.674074074074074,0.021139444435430095
0.9629629629629628,-0.674074074074074,-0.0036799379630424057
1.0,-0.674074074074074,-0.0047257166395450224
-1.0,-0.6481481481481481,0.0038470137935223713
-0.962962962962963,-0.6481481481481481,-0.00623571494749412
-0.9259259259259259,-0.6481481481481481,-0.005638779466355332
-0.8888888888888888,-0.6481481481481481,-0.01396038463446409
-0.8518518518518519,-0.6481481481481481,-0.01422469852353211
-0.8148148148148149,-0.6481481481481481,0.0014364273935194762
-0.7777777777777778,-0.6481481481481481,0.01586895423097946
-0.7407407407407407,-0.6481481481481481,-0.03639192812412102
-0.7037037037037037,-0.6481481481481481,0.00481383932145607
-0.6666666666666667,-0.6481481481481481,-0.009016267916852555
-0.6296296296296297,-0.6481481481481481,-0.004101941110682128
-0.5925925925925926,-0.6481481481481481,-0.02136873085454312
-0.5555555555555556,-0.6481481481481481,-0.03659014051749948
-0.5185185185185186,-0.6481481481481481,-0.02958934136367069
-0.4814814814814815,-0.6481481481481481,-0.04083998179153765
-0.4444444444444444,-0.6481481481481481,-0.05149812313794299
-0.40740740740740744,-0.6481481481481481,-0.02605942777303862
-0.37037037037037046,-0.6481481481481481,-0.018250759914209384
-0.33333333333333337,-0.6481481481481481,-0.02220485399536456
-0.2962962962962963,-0.6481481481481481,-0.009436352353155493
-0.2592592592592593,-0.6481481481481481,-0.028119632010913734
-0.22222222222222232,-0.6481481481481481,0.020057046742241756
-0.18518518518518523,-0.6481481481481481,0.012695307749238865
-0.14814814814814814,-0.6481481481481481,0.028183593949434354
-0.11111111111111116,-0.6481481481481481,0.05226129140717504
-0.07407407407407418,-0.6481481481481481,0.04817999871756761
-0.03703703703703709,-0.6481481481481481,0.11142641471953221
0.0,-0.6481481481481481,0.1073385578880817
0.03703703703703698,-0.6481481481481481,0.12285667453862137
0.07407407407407396,-0.6481481481481481,0.12146215603825146
0.11111111111111116,-0.6481481481481481,0.1217525366623527
0.14814814814814814,-0.6481481481481481,0.15097738390489338
0.18518518518518512,-0.6481481481481481,0.1409235506863259
0.2222222222222221,-0.6481481481481481,0.16069445019250303
0.2592592592592591,-0.6481481481481481,0.16280281584786116
0.2962962962962963,-0.6481481481481481,0.1766001701000335
0.33333333333333326,-0.6481481481481481,0.16032605065204
0.37037037037037024,-0.6481481481481481,0.14875108242151214
0.40740740740740744,-0.6481481481481481,0.157725993232275
0.4444444444444444,-0.6481481481481481,0.12373104926873964
0.4814814814814814,-0.6481481481481481,0.10479045373243472
0.5185185185185184,-0.6481481481481481,0.09175715282500126
0.5555555555555554,-0.6481481481481481,0.10783506169421872
0.5925925925925926,-0.6481481481481481,0.07340924165212763
0.6296296296296295,-0.6481481481481481,0.05209412794286762
0.6666666666666665,-0.6481481481481481,0.020202183466902182
0.7037037037037037,-0.6481481481481481,0.02405506106280909
0.7407407407407407,-0.6481481481481481,0.03590224316839344
0.7777777777777777,-0.6481481481481481,0.03285852007825017
0.8148148148148147,-0.6481481481481481,0.043177837909601904
0.8518518518518516,-0.6481481481481481,0.0030815970697813666
0.8888888888888888,-0.6481481481481481,0.01732877759059261
0.9259259259259258,-0.6481481481481481,0.026484399521109078
0.9629629629629628,-0.6481481481481481,-0.02934321270011289
1.0,-0.6481481481481481,0.03806930494233993
-1.0,-0.6222222222222222,-0.021560855966987057
-0.962962962962963,-0.6222222222222222,-0.02323738940315275
-0.9259259259259259,-0.6222222222222222,0.005960579695043568
-0.8888888888888888,-0.6222222222222222,-0.0039089281636787866
-0.8518518518518519,-0.6222222222222222,0.005815875678371945
-0.8148148148148149,-0.6222222222222222,-0.005162553364851089
-0.7777777777777778,-0.6222222222222222,-0.013084583032166648
-0.7407407407407407,-0.6222222222222222,-0.022357393567082565
-0.7037037037037037,-0.6222222222222222,-0.03502157845690814
-0.6666666666666667,-0.6222222222222222,-0.017454685689401922
-0.6296296296296297,-0.6222222222222222,-0.05790248035496154
-0.5925925925925926,-0.6222222222222222,-0.03434960957481635
-0.5555555555555556,-0.6222222222222222,-0.021956795561149718
-0.5185185185185186,-0.6222222222222222,-0.052417099381733376
-0.4814814814814815,-0.6222222222222222,-0.023167610051813378
-0.4444444444444444,-0.6222222222222222,-0.020711499034830765
-0.40740740740740744,-0.6222222222222222,-0.03264033675865194
-0.37037037037037046,-0.6222222222222222,-0.032981066244172776
-0.33333333333333337,-0.6222222222222222,-0.017607157393619663
-0.2962962962962963,-0.6222222222222222,-0.009646539453035974
-0.2592592592592593,-0.6222222222222222,-0.014398773724277225
-0.22222222222222232,-0.6222222222222222,0.03097418233362124
-0.18518518518518523,-0.6222222222222222,0.03566026183621904
-0.14814814814814814,-0.6222222222222222,0.04259906991651377
-0.11111111111111116,-0.6222222222222222,0.06491274143809485
-0.07407407407407418,-0.6222222222222222,0.08132808885840155
-0.03703703703703709,-0.6222222222222222,0.059585675671170145
0.0,-0.6222222222222222,0.1374010991612889
0.03703703703703698,-0.6222222222222222,0.0960714441975786
0.07407407407407396,-0.6222222222222222,0.13832353370928288
0.11111111111111116,-0.6222222222222222,0.13408668801418483
0.14814814814814814,-0.6222222222222222,0.17326245105527813
0.18518518518518512,-0.6222222222222222,0.18029895594761317
0.2222222222222221,-0.6222222222222222,0.1837059274547945
0.2592592592592591,-0.6222222222222222,0.13954306961067783
0.2962962962962963,-0.6222222222222222,0.19352325234828546
0.33333333333333326,-0.6222222222222222,0.18035501174240387
0.37037037037037024,-0.6222222222222222,0.13755126369209097
