hc,hu,rho
-1.0,-0.7,-0.015638290994286954
-0.962962962962963,-0.7,-0.03505903206817302
-0.9259259259259259,-0.7,0.003683699076052379
-0.8888888888888888,-0.7,0.00490550309513409
-0.8518518518518519,-0.7,-0.01185317771827187
-0.8148148148148149,-0.7,-0.0026856927884154292
-0.7777777777777778,-0.7,0.016458149112189884
-0.7407407407407407,-0.7,0.00572888838419997
-0.7037037037037037,-0.7,-0.0004973463282390064
-0.6666666666666667,-0.7,-0.001620314036029507
-0.6296296296296297,-0.7,-0.025554465397224464
-0.5925925925925926,-0.7,0.0014189491661459625
-0.5555555555555556,-0.7,-0.037913763525955754
-0.5185185185185186,-0.7,-0.017942623935750582
-0.4814814814814815,-0.7,-0.018844384066526044
-0.4444444444444444,-0.7,-0.037005766593300356
-0.40740740740740744,-0.7,-0.010918625247247628
-0.37037037037037046,-0.7,0.017879137177060425
-0.33333333333333337,-0.7,-0.008651309026630671
-0.2962962962962963,-0.7,-0.01767021625414636
-0.2592592592592593,-0.7,0.0038544742027408355
-0.22222222222222232,-0.7,0.023572446259230755
-0.18518518518518523,-0.7,0.019921474795641096
-0.14814814814814814,-0.7,0.02387131221353661
-0.11111111111111116,-0.7,0.010163215266970373
-0.07407407407407418,-0.7,0.046545697981583756
-0.03703703703703709,-0.7,0.054187393958180334
0.0,-0.7,0.07481064620572053
0.03703703703703698,-0.7,0.0844975684649052
0.07407407407407396,-0.7,0.07939638615978042
0.11111111111111116,-0.7,0.05053736120858658
0.14814814814814814,-0.7,0.058735303982614576
0.18518518518518512,-0.7,0.06769744946786743
0.2222222222222221,-0.7,0.0911683482806088
0.2592592592592591,-0.7,0.07611240900932054
0.2962962962962963,-0.7,0.1073224012062627
0.33333333333333326,-0.7,0.08971946057173429
0.37037037037037024,-0.7,0.08863856136248181
0.40740740740740744,-0.7,0.09040157620997648
0.4444444444444444,-0.7,0.07928330244303756
0.4814814814814814,-0.7,0.0473290021469049
0.5185185185185184,-0.7,0.0990730219276758
0.5555555555555554,-0.7,0.07776993259591525
0.5925925925925926,-0.7,0.07214056064806548
0.6296296296296295,-0.7,0.03167777470278651
0.6666666666666665,-0.7,0.009062003973553754
0.7037037037037037,-0.7,0.008473146590146797
0.7407407407407407,-0.7,0.010072225125648135
0.7777777777777777,-0.7,0.03446560250590624
0.8148148148148147,-0.7,0.030678101805580477
0.8518518518518516,-0.7,0.03556487315712328
0.8888888888888888,-0.7,0.04289098446283857
0.9259259259259258,-0.7,0.016140543803037744
0.9629629629629628,-0.7,0.011673079587871192
1.0,-0.7,-0.0006652972583835823
-1.0,-0.674074074074074,-0.010044809665411672
-0.962962962962963,-0.674074074074074,-0.023400216021803526
-0.9259259259259259,-0.674074074074074,0.000499581782611956
-0.8888888888888888,-0.674074074074074,-0.0036064254384290144
-0.8518518518518519,-0.674074074074074,-0.015748165621018988
-0.8148148148148149,-0.674074074074074,-0.023173718788327483
-0.7777777777777778,-0.674074074074074,-0.00552894695669773
-0.7407407407407407,-0.674074074074074,0.005856986353838377
-0.7037037037037037,-0.674074074074074,-0.013799311255373757
-0.6666666666666667,-0.674074074074074,-0.011925705088142675
-0.6296296296296297,-0.674074074074074,-0.025369008294837764
-0.5925925925925926,-0.674074074074074,-0.021562640241616603
-0.5555555555555556,-0.674074074074074,-0.02290630348531871
-0.5185185185185186,-0.674074074074074,-0.022300128760370203
-0.4814814814814815,-0.674074074074074,-0.026290668634910398
-0.4444444444444444,-0.674074074074074,-0.010038836833406634
-0.40740740740740744,-0.674074074074074,0.005608001987295299
-0.37037037037037046,-0.674074074074074,-0.025165905681479882
-0.33333333333333337,-0.674074074074074,0.013860055415884025
-0.2962962962962963,-0.674074074074074,-0.008397671666700662
-0.2592592592592593,-0.674074074074074,-0.0021234758136725947
-0.22222222222222232,-0.674074074074074,-0.022289755280827436
-0.18518518518518523,-0.674074074074074,-0.01871424538051342
-0.14814814814814814,-0.674074074074074,0.03695975376482502
-0.11111111111111116,-0.674074074074074,0.018495079719253245
-0.07407407407407418,-0.674074074074074,0.056291498803960144
-0.03703703703703709,-0.674074074074074,0.054500323542029265
0.0,-0.674074074074074,0.06693660450398116
0.03703703703703698,-0.674074074074074,0.0922386330393265
0.07407407407407396,-0.674074074074074,0.07954040110905097
0.11111111111111116,-0.674074074074074,0.03906450374587219
0.14814814814814814,-0.674074074074074,0.06819445821132647
0.18518518518518512,-0.674074074074074,0.1136541855011422
0.2222222222222221,-0.674074074074074,0.13222057470127135
0.2592592592592591,-0.674074074074074,0.10235883508166221
0.2962962962962963,-0.674074074074074,0.09309339816112706
